Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12
25.704464,Wed 05/29/19 09:47:39.002 AM,0,18.075645,16.775785,12.314104,9.507812,0.153104,82,82,48.476562,37.554688
25.877171,Wed 05/29/19 09:47:40.002 AM,0,18.168238,16.738657,7.282,5.265625,0.131749,82,82,48.480469,37.535156
26.060686,Wed 05/29/19 09:47:41.002 AM,0,18.10055,16.717516,7.38001,5.375,0.130711,82,82,48.480469,37.535156
26.156244,Wed 05/29/19 09:47:42.002 AM,0,18.144062,16.893398,7.357851,5.3125,0.134644,82,82,48.488281,37.511719
26.21147,Wed 05/29/19 09:47:43.002 AM,0,18.208948,16.814417,7.378582,5.359375,0.131924,82,82,48.484375,37.511719
26.259357,Wed 05/29/19 09:47:44.002 AM,0,18.077282,16.878586,7.615312,5.515625,0.133954,82,82,48.492188,37.519531
26.310905,Wed 05/29/19 09:47:45.002 AM,0,18.030743,16.836433,8.668118,6.4375,0.134349,82,82,48.75,37.527344
26.391653,Wed 05/29/19 09:47:46.002 AM,0,18.11804,16.736557,6.966559,4.984375,0.131804,82,82,48.75,37.535156
26.29273,Wed 05/29/19 09:47:47.002 AM,0,18.030922,16.753302,7.010659,5.023438,0.130639,82,82,48.761719,37.519531
26.252529,Wed 05/29/19 09:47:48.002 AM,0,18.211803,16.794413,7.342851,5.304688,0.130637,82,82,48.769531,37.507812
26.373798,Wed 05/29/19 09:47:49.002 AM,0,18.167595,16.870678,7.395452,5.367188,0.132966,82,82,48.777344,37.507812
26.462078,Wed 05/29/19 09:47:50.002 AM,0,18.074013,16.891577,7.360781,5.320312,0.131632,82,82,48.773438,37.523438
26.418034,Wed 05/29/19 09:47:51.002 AM,0,18.162281,16.893476,7.378092,5.351562,0.131878,82,82,48.78125,37.523438
26.297049,Wed 05/29/19 09:47:52.002 AM,0,18.256966,16.872259,7.312536,5.304688,0.131508,82,82,48.78125,37.507812
26.201834,Wed 05/29/19 09:47:53.002 AM,0,18.07946,16.717129,7.47376,5.453125,0.133884,82,82,48.785156,37.511719
26.157925,Wed 05/29/19 09:47:54.002 AM,0,18.121231,16.931057,10.903541,8.320312,0.143661,82,82,48.808594,37.523438
26.102873,Wed 05/29/19 09:47:55.002 AM,0,18.077099,16.854721,7.581476,5.492188,0.131064,82,82,48.796875,37.507812
26.099373,Wed 05/29/19 09:47:56.002 AM,0,18.121506,16.833284,7.232325,5.21875,0.132842,82,82,48.792969,37.507812
26.147257,Wed 05/29/19 09:47:57.002 AM,0,18.078461,16.676395,7.724738,5.59375,0.134719,82,82,48.792969,37.515625
26.125408,Wed 05/29/19 09:47:58.002 AM,0,18.147175,16.870756,6.764388,4.867188,0.127452,82,82,48.78125,37.515625
26.11455,Wed 05/29/19 09:47:59.002 AM,0,18.079641,16.932571,7.460106,5.414062,0.132176,82,82,48.777344,37.507812
26.158783,Wed 05/29/19 09:48:00.002 AM,0,18.12561,16.911652,7.250175,5.242188,0.13502,82,82,48.773438,37.507812
26.118565,Wed 05/29/19 09:48:01.002 AM,0,18.236526,16.679253,7.494684,5.40625,0.133288,82,82,48.769531,37.496094
26.089388,Wed 05/29/19 09:48:02.002 AM,0,18.123146,16.77821,6.997636,5.054688,0.130641,82,82,48.769531,37.5
26.074862,Wed 05/29/19 09:48:03.002 AM,0,18.236252,16.874474,6.896557,4.921875,0.130692,82,82,48.757812,37.511719
26.100742,Wed 05/29/19 09:48:04.002 AM,0,18.120684,16.835255,7.406071,5.3125,0.133315,82,82,48.757812,37.511719
26.07505,Wed 05/29/19 09:48:05.002 AM,0,18.167046,16.738426,10.554249,7.890625,0.135933,82,82,48.753906,37.507812
26.075222,Wed 05/29/19 09:48:06.002 AM,0,18.30468,16.681648,7.338818,5.34375,0.133485,82,82,48.753906,37.507812
26.079201,Wed 05/29/19 09:48:07.002 AM,0,18.101822,16.813787,7.516477,5.46875,0.136505,82,82,48.753906,37.507812
26.031656,Wed 05/29/19 09:48:08.002 AM,0,18.080458,16.699678,7.225236,5.171875,0.130889,82,82,48.753906,37.523438
25.984118,Wed 05/29/19 09:48:09.002 AM,0,18.102278,16.874315,7.943699,5.796875,0.138534,82,82,48.761719,37.515625
25.921892,Wed 05/29/19 09:48:10.002 AM,0,17.967569,16.928032,8.737705,6.304688,0.130641,82,82,48.777344,37.519531
25.855984,Wed 05/29/19 09:48:11.002 AM,0,18.099184,16.933685,14.102172,10.71875,0.137554,82,82,48.828125,37.5
25.848837,Wed 05/29/19 09:48:12.002 AM,0,18.167871,16.890226,7.602529,5.515625,0.134599,82,82,48.828125,37.5
25.83432,Wed 05/29/19 09:48:13.002 AM,0,18.16732,16.83423,7.343026,5.28125,0.137052,82,82,48.832031,37.496094
25.819792,Wed 05/29/19 09:48:14.002 AM,0,18.052261,16.83242,6.824661,4.898438,0.132428,82,82,48.828125,37.496094
25.809132,Wed 05/29/19 09:48:15.002 AM,0,18.077734,16.774693,8.019637,5.820312,0.134675,82,82,48.929688,37.496094
25.798309,Wed 05/29/19 09:48:16.002 AM,0,18.234589,16.912046,7.036287,5.054688,0.132998,82,82,48.929688,37.480469
25.849827,Wed 05/29/19 09:48:17.002 AM,0,18.146076,16.872574,7.436349,5.40625,0.137723,82,82,48.9375,37.480469
25.93424,Wed 05/29/19 09:48:18.002 AM,0,18.125883,16.719147,7.255902,5.195312,0.133613,82,82,48.933594,37.496094
25.956604,Wed 05/29/19 09:48:19.002 AM,0,18.166588,16.872417,7.323918,5.28125,0.13257,82,82,48.941406,37.5
26.015501,Wed 05/29/19 09:48:20.002 AM,0,18.100002,16.889437,7.265762,5.257812,0.13339,82,82,48.941406,37.511719
26.048876,Wed 05/29/19 09:48:21.002 AM,0,18.165213,16.774927,7.300641,5.3125,0.131559,82,82,48.941406,37.511719
26.12962,Wed 05/29/19 09:48:22.002 AM,0,18.164846,16.833521,6.808961,4.90625,0.128715,82,82,48.941406,37.488281
26.155655,Wed 05/29/19 09:48:23.002 AM,0,18.07601,16.776491,7.538812,5.46875,0.136332,82,82,48.941406,37.488281
26.082403,Wed 05/29/19 09:48:24.002 AM,0,18.30645,16.890623,7.115484,5.125,0.134556,82,82,48.9375,37.515625
26.001848,Wed 05/29/19 09:48:25.002 AM,0,18.098,16.682346,8.026576,5.8125,0.136409,82,82,48.890625,37.5
25.936111,Wed 05/29/19 09:48:26.002 AM,0,18.077553,16.776413,7.969316,5.851562,0.137591,82,82,48.894531,37.488281
25.906902,Wed 05/29/19 09:48:27.002 AM,0,18.033361,16.875896,8.998844,6.78125,0.138456,82,82,48.910156,37.488281
25.918083,Wed 05/29/19 09:48:28.002 AM,0,18.055975,16.971685,6.971406,5.03125,0.131341,82,82,48.910156,37.5
26.00267,Wed 05/29/19 09:48:29.002 AM,0,18.122688,16.893715,7.471472,5.398438,0.13658,82,82,48.910156,37.5
26.050707,Wed 05/29/19 09:48:30.002 AM,0,18.147722,16.754395,7.02008,4.992188,0.13223,82,82,48.910156,37.472656
26.054567,Wed 05/29/19 09:48:31.002 AM,0,18.191465,16.837931,7.112883,5.109375,0.134458,82,82,48.910156,37.445312
25.984987,Wed 05/29/19 09:48:32.002 AM,0,18.121962,16.622725,6.909532,4.96875,0.132058,82,82,48.902344,37.445312
25.974319,Wed 05/29/19 09:48:33.002 AM,0,18.035439,16.680799,7.198503,5.1875,0.133739,82,82,48.894531,37.445312
25.981659,Wed 05/29/19 09:48:34.002 AM,0,18.076281,16.738113,7.224051,5.203125,0.132131,82,82,48.890625,37.460938
26.07007,Wed 05/29/19 09:48:35.002 AM,0,18.257429,16.718603,8.133289,5.929688,0.133465,82,82,48.875,37.460938
26.139977,Wed 05/29/19 09:48:36.002 AM,0,18.166771,16.875107,6.928586,4.953125,0.131537,82,82,48.878906,37.484375
26.305479,Wed 05/29/19 09:48:37.002 AM,0,18.122965,16.68219,7.468871,5.382812,0.13601,82,82,48.882812,37.484375
26.415737,Wed 05/29/19 09:48:38.002 AM,0,18.124243,16.873207,7.578764,5.515625,0.134873,82,82,48.882812,37.480469
26.357355,Wed 05/29/19 09:48:39.002 AM,0,18.099457,16.874788,7.285203,5.28125,0.133263,82,82,48.878906,37.476562
26.34285,Wed 05/29/19 09:48:40.002 AM,0,18.169247,16.835411,6.880191,4.9375,0.131954,82,82,48.871094,37.488281
26.265945,Wed 05/29/19 09:48:41.002 AM,0,18.099913,16.83604,7.562239,5.507812,0.137867,82,82,48.867188,37.488281
26.203878,Wed 05/29/19 09:48:42.002 AM,0,18.034899,16.682423,7.738692,5.632812,0.13851,82,82,48.863281,37.46875
26.196728,Wed 05/29/19 09:48:43.002 AM,0,18.098909,16.607311,8.894916,6.40625,0.139797,82,82,48.871094,37.472656
26.262922,Wed 05/29/19 09:48:44.002 AM,0,18.121597,16.892527,6.908246,4.96875,0.131244,82,82,48.863281,37.472656
26.248587,Wed 05/29/19 09:48:45.002 AM,0,18.123055,16.75494,7.730486,5.632812,0.13015,82,82,48.839844,37.472656
26.245106,Wed 05/29/19 09:48:46.002 AM,0,18.1731,16.79496,7.776402,5.679688,0.132498,82,82,48.832031,37.472656
26.267452,Wed 05/29/19 09:48:47.002 AM,0,18.171446,16.894905,7.252767,5.25,0.131113,82,82,48.828125,37.460938
26.241932,Wed 05/29/19 09:48:48.002 AM,0,18.037247,16.855984,6.981921,5,0.128865,82,82,48.816406,37.472656
26.223906,Wed 05/29/19 09:48:49.002 AM,0,18.080093,16.833206,7.314587,5.40625,0.128935,82,82,48.800781,37.472656
26.194735,Wed 05/29/19 09:48:50.002 AM,0,18.102459,16.737103,6.879577,4.976562,0.128615,82,82,48.792969,37.472656
26.224422,Wed 05/29/19 09:48:51.002 AM,0,18.034988,16.73827,7.157892,5.1875,0.130943,82,82,48.789062,37.476562
26.206219,Wed 05/29/19 09:48:52.002 AM,0,18.123329,16.77602,7.680275,5.570312,0.133809,82,82,48.785156,37.476562
26.235929,Wed 05/29/19 09:48:53.002 AM,0,18.124243,16.893002,6.904524,4.960938,0.128642,82,82,48.769531,37.460938
26.206738,Wed 05/29/19 09:48:54.002 AM,0,18.214752,16.795433,7.44232,5.460938,0.13302,82,82,48.773438,37.460938
26.210579,Wed 05/29/19 09:48:55.002 AM,0,18.124971,16.678865,7.325614,5.445312,0.129833,82,82,48.734375,37.460938
26.177849,Wed 05/29/19 09:48:56.002 AM,0,18.23773,16.778444,7.502832,5.179688,0.138979,82,82,48.75,37.441406
26.137825,Wed 05/29/19 09:48:57.002 AM,0,18.077734,16.835804,7.874226,5.726562,0.134947,82,82,48.753906,37.417969
26.171045,Wed 05/29/19 09:48:58.002 AM,0,18.2381,16.681803,6.930251,5.015625,0.128394,82,82,48.734375,37.417969
26.211571,Wed 05/29/19 09:48:59.002 AM,0,18.189903,16.736244,7.256067,5.257812,0.132821,82,82,48.71875,37.421875
26.186222,Wed 05/29/19 09:49:00.002 AM,0,18.139126,16.718914,8.804737,6.585938,0.137491,82,82,48.71875,37.421875
26.234278,Wed 05/29/19 09:49:01.002 AM,0,18.304497,16.87376,7.004912,5.03125,0.130696,82,82,48.707031,37.417969
26.183069,Wed 05/29/19 09:49:02.002 AM,0,18.147083,16.719225,6.889134,4.945312,0.129484,82,82,48.6875,37.425781
26.17955,Wed 05/29/19 09:49:03.002 AM,0,18.011887,16.930262,7.465694,5.398438,0.132426,82,82,48.679688,37.429688
26.176414,Wed 05/29/19 09:49:04.002 AM,0,18.148182,16.872734,7.129398,5.171875,0.131193,82,82,48.664062,37.433594
26.20224,Wed 05/29/19 09:49:05.002 AM,0,18.168238,16.774693,7.188044,5.195312,0.133171,82,82,48.625,37.429688
26.290668,Wed 05/29/19 09:49:06.002 AM,0,17.987408,16.737179,8.111858,5.945312,0.138961,82,82,48.613281,37.429688
26.426636,Wed 05/29/19 09:49:07.002 AM,0,18.122965,16.81418,6.989892,5,0.133791,82,82,48.605469,37.425781
26.357244,Wed 05/29/19 09:49:08.002 AM,0,18.076101,16.87281,7.898104,5.789062,0.137921,82,82,48.597656,37.4375
26.313356,Wed 05/29/19 09:49:09.002 AM,0,18.032459,16.933926,7.544731,5.570312,0.135447,82,82,48.597656,37.4375
26.251287,Wed 05/29/19 09:49:10.002 AM,0,18.078279,16.893715,7.213273,5.265625,0.131883,82,82,48.59375,37.40625
26.229473,Wed 05/29/19 09:49:11.002 AM,0,18.028124,16.872101,7.55356,5.492188,0.138391,82,82,48.589844,37.40625
26.255472,Wed 05/29/19 09:49:12.002 AM,0,18.167595,16.836119,7.072516,5.085938,0.131788,82,82,48.578125,37.390625
26.263153,Wed 05/29/19 09:49:13.002 AM,0,18.102186,16.875818,7.007304,5.039062,0.128394,82,82,48.566406,37.390625
26.278179,Wed 05/29/19 09:49:14.002 AM,0,18.165672,16.739592,7.027437,5.03125,0.128218,82,82,48.5625,37.390625
26.293016,Wed 05/29/19 09:49:15.002 AM,0,17.989296,16.891733,6.9598,5.054688,0.130397,82,82,48.496094,37.390625
26.333748,Wed 05/29/19 09:49:16.002 AM,0,18.120411,16.873682,8.40991,6.117188,0.132251,82,82,48.5,37.398438
26.399984,Wed 05/29/19 09:49:17.002 AM,0,18.122873,16.816692,6.959827,5.039062,0.128941,82,82,48.503906,37.410156
26.517736,Wed 05/29/19 09:49:18.002 AM,0,18.100458,16.933208,7.169454,5.203125,0.130546,82,82,48.507812,37.410156
26.529093,Wed 05/29/19 09:49:19.002 AM,0,18.031013,16.661806,7.753915,5.695312,0.13574,82,82,48.511719,37.425781
26.665234,Wed 05/29/19 09:49:20.002 AM,0,18.144156,16.873049,6.969563,5.023438,0.130352,82,82,48.515625,37.410156
26.724129,Wed 05/29/19 09:49:21.002 AM,0,18.257523,16.89316,7.122918,5.101562,0.133787,82,82,48.511719,37.410156
26.775837,Wed 05/29/19 09:49:22.002 AM,0,18.074831,16.796059,7.578104,5.507812,0.137127,82,82,48.503906,37.40625
26.783541,Wed 05/29/19 09:49:23.002 AM,0,18.122965,16.739437,7.626038,5.539062,0.138934,82,82,48.503906,37.40625
26.699276,Wed 05/29/19 09:49:24.002 AM,0,18.122051,16.873444,7.202678,5.242188,0.130942,82,82,48.496094,37.414062
26.626196,Wed 05/29/19 09:49:25.002 AM,0,18.127071,16.932093,7.549413,5.492188,0.134428,82,82,48.453125,37.410156
26.674252,Wed 05/29/19 09:49:26.002 AM,0,18.080093,16.814417,7.934696,5.773438,0.138168,82,82,48.449219,37.40625
26.670925,Wed 05/29/19 09:49:27.002 AM,0,18.147903,16.815044,6.968144,5,0.137009,82,82,48.4375,37.398438
26.57934,Wed 05/29/19 09:49:28.002 AM,0,18.211065,16.83305,7.217642,5.234375,0.1328,82,82,48.429688,37.402344
26.609047,Wed 05/29/19 09:49:29.002 AM,0,18.103006,16.871704,7.083758,5.09375,0.132677,82,82,48.425781,37.402344
26.712156,Wed 05/29/19 09:49:30.002 AM,0,18.100641,16.775318,6.991873,5.054688,0.126911,82,82,48.410156,37.414062
26.712482,Wed 05/29/19 09:49:31.002 AM,0,18.166862,16.928907,7.113074,5.09375,0.128742,82,82,48.402344,37.421875
26.64674,Wed 05/29/19 09:49:32.002 AM,0,18.076372,16.83305,7.20845,5.21875,0.130945,82,82,48.398438,37.421875
26.602871,Wed 05/29/19 09:49:33.002 AM,0,18.075645,16.973686,12.214032,9.539062,0.13565,82,82,48.421875,37.390625
26.610535,Wed 05/29/19 09:49:34.002 AM,0,18.034626,16.773676,7.460795,5.390625,0.129181,82,82,48.417969,37.363281
26.599712,Wed 05/29/19 09:49:35.002 AM,0,18.100183,16.908791,7.47666,5.4375,0.132105,82,82,48.398438,37.367188
26.589046,Wed 05/29/19 09:49:36.002 AM,0,18.122234,16.837221,8.104274,5.929688,0.132524,82,82,48.394531,37.367188
26.582031,Wed 05/29/19 09:49:37.002 AM,0,18.125063,16.893238,7.503901,5.515625,0.130568,82,82,48.394531,37.363281
26.608219,Wed 05/29/19 09:49:38.002 AM,0,18.302727,16.872417,7.976701,5.820312,0.13438,82,82,48.390625,37.363281
26.667114,Wed 05/29/19 09:49:39.002 AM,0,18.07946,16.678017,7.449774,5.445312,0.132329,82,82,48.378906,37.382812
26.711502,Wed 05/29/19 09:49:40.002 AM,0,18.076645,16.87471,7.562288,5.539062,0.1321,82,82,48.371094,37.378906
26.77424,Wed 05/29/19 09:49:41.002 AM,0,18.215582,16.834702,7.020734,5.085938,0.130053,82,82,48.363281,37.378906
26.822271,Wed 05/29/19 09:49:42.002 AM,0,18.122782,16.779541,7.380398,5.390625,0.133295,82,82,48.359375,37.371094
26.68313,Wed 05/29/19 09:49:43.002 AM,0,17.967569,16.874235,7.317543,5.25,0.131611,82,82,48.351562,37.378906
26.657591,Wed 05/29/19 09:49:44.002 AM,0,18.034447,16.814417,7.501548,5.507812,0.131434,82,82,48.347656,37.378906
26.683626,Wed 05/29/19 09:49:45.002 AM,0,18.118404,16.717981,7.065864,5.085938,0.128667,82,82,48.296875,37.34375
26.73535,Wed 05/29/19 09:49:46.002 AM,0,18.121506,16.77602,11.095979,8.5,0.14404,82,82,48.320312,37.34375
26.710178,Wed 05/29/19 09:49:47.002 AM,0,18.258448,16.623493,6.868751,4.945312,0.126685,82,82,48.320312,37.371094
26.680965,Wed 05/29/19 09:49:48.002 AM,0,18.07737,16.835175,7.941803,5.8125,0.134971,82,82,48.320312,37.359375
26.717993,Wed 05/29/19 09:49:49.002 AM,0,18.210697,16.914116,7.37063,5.367188,0.13094,82,82,48.332031,37.324219
26.630249,Wed 05/29/19 09:49:50.002 AM,0,18.076101,16.758608,7.028415,5.085938,0.128146,82,82,48.328125,37.351562
26.626923,Wed 05/29/19 09:49:51.002 AM,0,18.037697,16.738113,7.279819,5.140625,0.12614,82,82,48.328125,37.367188
26.630939,Wed 05/29/19 09:49:52.002 AM,0,18.077461,16.774773,7.63425,5.515625,0.132101,82,82,48.335938,37.367188
26.678972,Wed 05/29/19 09:49:53.002 AM,0,18.143332,16.815435,14.091272,11.085938,0.147907,82,82,48.402344,37.378906
26.73068,Wed 05/29/19 09:49:54.002 AM,0,18.257616,16.82943,7.046389,5.085938,0.129604,82,82,48.414062,37.378906
26.72368,Wed 05/29/19 09:49:55.002 AM,0,18.17108,16.870834,7.311022,5.367188,0.129879,82,82,48.667969,37.359375
26.687328,Wed 05/29/19 09:49:56.002 AM,0,18.105555,16.810331,9.407793,7.210938,0.134124,82,82,48.683594,37.347656
26.669149,Wed 05/29/19 09:49:57.002 AM,0,18.104008,16.81308,7.365922,5.382812,0.128639,82,82,48.683594,37.355469
26.625618,Wed 05/29/19 09:49:58.002 AM,0,18.102642,16.833284,7.053737,5.054688,0.132131,82,82,48.679688,37.347656
26.537836,Wed 05/29/19 09:49:59.002 AM,0,18.173374,16.87392,6.88557,4.984375,0.125524,82,82,48.671875,37.347656
26.475636,Wed 05/29/19 09:50:00.002 AM,0,18.033903,16.735235,6.976135,5.046875,0.128936,82,82,48.679688,37.339844
26.399059,Wed 05/29/19 09:50:01.002 AM,0,18.125154,16.776802,7.248036,5.21875,0.130521,82,82,48.679688,37.339844
26.292959,Wed 05/29/19 09:50:02.002 AM,0,18.124788,16.73609,7.026875,5.125,0.128321,82,82,48.679688,37.328125
26.20153,Wed 05/29/19 09:50:03.002 AM,0,18.236252,16.793238,7.457857,5.382812,0.132624,82,82,48.679688,37.347656
26.194511,Wed 05/29/19 09:50:04.002 AM,0,18.283113,16.872101,7.403571,5.4375,0.130324,82,82,48.671875,37.347656
26.238899,Wed 05/29/19 09:50:05.002 AM,0,18.077007,16.83116,7.701623,5.640625,0.132351,82,82,48.632812,37.339844
26.22456,Wed 05/29/19 09:50:06.002 AM,0,18.103825,16.735857,10.355227,7.984375,0.137662,82,82,48.65625,37.328125
26.214066,Wed 05/29/19 09:50:07.002 AM,0,18.330591,16.775162,7.173971,5.179688,0.127796,82,82,48.660156,37.328125
26.24725,Wed 05/29/19 09:50:08.002 AM,0,18.100731,16.872259,7.265921,5.1875,0.133833,82,82,48.664062,37.34375
26.31731,Wed 05/29/19 09:50:09.002 AM,0,18.26132,16.79175,8.806231,6.265625,0.12607,82,82,48.699219,37.34375
26.402239,Wed 05/29/19 09:50:10.002 AM,0,18.077826,16.830374,7.783606,5.382812,0.127504,82,82,48.710938,37.34375
26.398914,Wed 05/29/19 09:50:11.002 AM,0,18.123055,16.736792,7.061184,5.101562,0.129777,82,82,48.703125,37.34375
26.307499,Wed 05/29/19 09:50:12.002 AM,0,18.032547,16.890942,7.240228,5.3125,0.128069,82,82,48.699219,37.347656
26.278296,Wed 05/29/19 09:50:13.002 AM,0,18.123604,16.833443,7.101253,5.125,0.127056,82,82,48.695312,37.355469
26.256804,Wed 05/29/19 09:50:14.002 AM,0,18.123329,16.833206,7.100248,5.148438,0.132382,82,82,48.6875,37.355469
26.323004,Wed 05/29/19 09:50:15.002 AM,0,17.990465,16.737415,7.787883,5.703125,0.133856,82,82,48.6875,37.355469
26.275957,Wed 05/29/19 09:50:16.002 AM,0,18.168512,16.832026,10.000277,7.625,0.138457,82,82,48.71875,37.3125
26.199074,Wed 05/29/19 09:50:17.002 AM,0,18.10146,16.760166,7.132561,5.125,0.12827,82,82,48.71875,37.3125
26.188576,Wed 05/29/19 09:50:18.002 AM,0,18.031645,16.871548,7.525785,5.4375,0.132276,82,82,48.714844,37.316406
26.174238,Wed 05/29/19 09:50:19.002 AM,0,18.031195,16.681648,7.01833,5.09375,0.130794,82,82,48.707031,37.324219
26.222105,Wed 05/29/19 09:50:20.002 AM,0,18.079641,16.815123,7.176935,5.203125,0.128422,82,82,48.710938,37.339844
26.285011,Wed 05/29/19 09:50:21.002 AM,0,18.076464,16.891336,7.63389,5.53125,0.137054,82,82,48.714844,37.300781
26.266987,Wed 05/29/19 09:50:22.002 AM,0,18.122509,16.931297,7.791241,5.679688,0.141383,82,82,48.714844,37.300781
26.219616,Wed 05/29/19 09:50:23.002 AM,0,18.120411,16.737879,7.114331,5.125,0.130423,82,82,48.710938,37.308594
26.1357,Wed 05/29/19 09:50:24.002 AM,0,18.031555,16.930182,7.896738,5.789062,0.136136,82,82,48.710938,37.308594
26.12134,Wed 05/29/19 09:50:25.002 AM,0,18.282648,16.757982,7.055853,5.109375,0.130126,82,82,48.691406,37.300781
26.143709,Wed 05/29/19 09:50:26.002 AM,0,18.122873,16.832735,10.67799,8.132812,0.138776,82,82,48.714844,37.3125
26.15506,Wed 05/29/19 09:50:27.002 AM,0,18.144979,16.929863,7.294805,5.195312,0.137497,82,82,48.734375,37.3125
26.04528,Wed 05/29/19 09:50:28.002 AM,0,18.033453,16.717051,7.429368,5.359375,0.130792,82,82,48.742188,37.316406
26.031128,Wed 05/29/19 09:50:29.002 AM,0,18.145802,16.716272,7.183433,5.171875,0.127425,82,82,48.746094,37.316406
25.987411,Wed 05/29/19 09:50:30.002 AM,0,18.12616,16.736946,7.725694,5.585938,0.130763,82,82,48.75,37.316406
25.936352,Wed 05/29/19 09:50:31.002 AM,0,18.126066,16.776882,7.20857,5.125,0.129556,82,82,48.742188,37.328125
25.929356,Wed 05/29/19 09:50:32.002 AM,0,18.123055,16.887453,7.79117,5.617188,0.130517,82,82,48.746094,37.328125
25.922359,Wed 05/29/19 09:50:33.002 AM,0,18.100641,16.872971,7.967527,5.804688,0.132718,82,82,48.753906,37.34375
25.863981,Wed 05/29/19 09:50:34.002 AM,0,18.031645,16.741228,7.816892,5.6875,0.132571,82,82,48.75,37.332031
