Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12
25.764034,Thu 05/30/19 10:09:21.000 AM,0,21.097542,19.421352,3.147487,2.28125,0.074369,82,82,47.796875,43.292969
25.764034,Thu 05/30/19 10:09:21.430 AM,0,21.097542,19.421352,3.147487,2.28125,0.074369,82,82,47.796875,43.292969
25.764034,Thu 05/30/19 10:09:21.432 AM,0,21.097542,19.421352,3.147487,2.28125,0.074369,82,82,47.796875,43.292969
25.764034,Thu 05/30/19 10:09:21.434 AM,0,21.097542,19.421352,3.147487,2.28125,0.074369,82,82,47.796875,43.292969
25.764034,Thu 05/30/19 10:09:21.436 AM,0,21.097542,19.421352,3.147487,2.28125,0.074369,82,82,47.796875,43.292969
25.764034,Thu 05/30/19 10:09:21.436 AM,0,21.097542,19.421352,3.147487,2.28125,0.074369,82,82,47.796875,43.292969
25.764034,Thu 05/30/19 10:09:21.436 AM,0,21.097542,19.421352,3.147487,2.28125,0.074369,82,82,47.796875,43.292969
25.764034,Thu 05/30/19 10:09:22.007 AM,0,21.097542,19.421352,3.147487,2.28125,0.074369,82,82,47.796875,43.292969
25.764034,Thu 05/30/19 10:09:23.007 AM,0,21.030249,19.272051,3.246201,2.3125,0.074296,82,82,47.765625,0
25.764034,Thu 05/30/19 10:09:24.007 AM,0,20.471411,18.84639,3.216385,2.335938,0.074666,82,82,47.738281,0
25.764034,Thu 05/30/19 10:09:25.007 AM,0,20.023695,18.721918,3.131344,2.289062,0.074321,82,82,47.707031,0
25.764034,Thu 05/30/19 10:09:25.430 AM,0,20.023695,18.721918,3.331275,2.359375,0.073603,82,82,47.707031,0
25.764034,Thu 05/30/19 10:09:26.007 AM,0,19.674067,18.276987,3.331275,2.359375,0.073603,82,82,47.675781,38.070312
25.771851,Thu 05/30/19 10:09:27.007 AM,0,19.058409,17.682598,3.130787,2.273438,0.074667,82,82,47.644531,38.050781
25.6584,Thu 05/30/19 10:09:28.007 AM,0,18.59754,17.266188,5.624913,4,0.075628,82,82,47.65625,38.039062
25.581648,Thu 05/30/19 10:09:29.007 AM,0,18.456429,17.367477,3.615113,2.484375,0.073703,82,82,47.628906,37.972656
25.519751,Thu 05/30/19 10:09:30.007 AM,0,18.297981,16.987381,3.876366,2.757812,0.076075,82,82,47.597656,37.988281
25.534775,Thu 05/30/19 10:09:31.007 AM,0,18.271517,16.812296,3.164587,2.304688,0.074963,82,82,47.535156,37.933594
25.406448,Thu 05/30/19 10:09:32.007 AM,0,18.184481,16.908951,3.121356,2.257812,0.074988,82,82,47.5,37.933594
25.524239,Thu 05/30/19 10:09:33.007 AM,0,18.226648,16.93034,11.873581,8.632812,0.076923,82,82,47.605469,37.855469
25.623835,Thu 05/30/19 10:09:34.007 AM,0,18.1854,16.885475,10.116301,7.382812,0.080177,82,82,47.613281,37.855469
25.734074,Thu 05/30/19 10:09:35.007 AM,0,18.185125,16.830765,3.141974,2.28125,0.074271,82,82,47.589844,37.824219
25.661182,Thu 05/30/19 10:09:36.007 AM,0,18.00288,16.907917,3.102972,2.25,0.07343,82,82,47.5625,37.820312
25.709223,Thu 05/30/19 10:09:37.007 AM,0,18.162098,16.849752,3.099415,2.257812,0.073405,82,82,47.535156,37.839844
25.669003,Thu 05/30/19 10:09:38.007 AM,0,18.073288,16.888088,3.175221,2.296875,0.073282,82,82,47.503906,37.839844
25.629128,Thu 05/30/19 10:09:39.007 AM,0,18.049458,16.845495,3.144794,2.289062,0.07348,82,82,47.476562,37.792969
25.809269,Thu 05/30/19 10:09:40.007 AM,0,18.163197,16.731035,3.807888,2.742188,0.073777,82,82,47.453125,37.792969
25.886673,Thu 05/30/19 10:09:41.007 AM,0,18.18494,16.907757,3.135785,2.296875,0.074271,82,82,47.8125,37.71875
