Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12
25.875439,Fri 05/31/19 04:32:31.000 AM,0,18.075102,16.861353,3.42312,2.382812,0.100161,82,82,54.011719,0
25.875439,Fri 05/31/19 04:32:32.647 AM,0,18.075102,16.861353,3.42312,2.382812,0.100161,82,82,54.011719,0
25.875439,Fri 05/31/19 04:32:32.649 AM,0,18.075102,16.861353,3.42312,2.382812,0.100161,82,82,54.011719,0
25.875439,Fri 05/31/19 04:32:32.651 AM,0,18.075102,16.861353,3.42312,2.382812,0.100161,82,82,54.011719,0
25.875439,Fri 05/31/19 04:32:32.653 AM,0,18.075102,16.861353,3.42312,2.382812,0.100161,82,82,54.011719,0
25.875439,Fri 05/31/19 04:32:32.653 AM,0,18.075102,16.861353,3.42312,2.382812,0.100161,82,82,54.011719,0
25.875439,Fri 05/31/19 04:32:32.653 AM,0,18.075102,16.861353,3.42312,2.382812,0.100161,82,82,54.011719,0
25.875439,Fri 05/31/19 04:32:32.852 AM,0,18.075102,16.861353,3.42312,2.382812,0.100161,82,82,54.011719,0
25.875439,Fri 05/31/19 04:32:33.647 AM,0,18.075102,16.861353,3.383482,2.359375,0.10345,82,82,54.011719,0
25.875439,Fri 05/31/19 04:32:34.647 AM,0,18.298634,16.818659,4.166011,2.929688,0.104293,82,82,53.875,0
25.875439,Fri 05/31/19 04:32:35.647 AM,0,18.078732,16.723185,3.372132,2.351562,0.102413,82,82,53.742188,0
25.875439,Fri 05/31/19 04:32:35.647 AM,0,18.078732,16.723185,3.372132,2.351562,0.102413,82,82,53.742188,0
25.875439,Fri 05/31/19 04:32:36.647 AM,0,18.142693,16.820072,3.362235,2.367188,0.096998,82,82,53.496094,38.675781
25.86879,Fri 05/31/19 04:32:37.646 AM,0,18.255024,16.724739,3.374996,2.34375,0.096553,82,82,53.363281,38.691406
25.869627,Fri 05/31/19 04:32:38.647 AM,0,18.260117,16.726992,3.321693,2.335938,0.095689,82,82,53.230469,38.691406
25.86347,Fri 05/31/19 04:32:39.647 AM,0,18.214014,16.725128,3.321693,2.335938,0.095689,82,82,53.105469,38.644531
25.86347,Fri 05/31/19 04:32:40.647 AM,0,18.148455,16.805546,3.390375,2.367188,0.100804,82,82,52.984375,38.621094
