Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12
25.12611,Wed 05/29/19 05:48:45.622 PM,1,18.419033,17.107582,3.07548,2.3125,0.093601,0,82,58.214844,39.085938
25.133602,Wed 05/29/19 05:48:46.622 PM,1,18.533104,17.372925,3.152889,2.382812,0.093823,0,82,57.996094,39.0625
25.148438,Wed 05/29/19 05:48:47.622 PM,1,18.511093,17.050943,3.066778,2.304688,0.093354,0,82,57.78125,39.054688
25.174129,Wed 05/29/19 05:48:48.622 PM,1,18.439505,17.086876,3.16652,2.390625,0.091379,0,82,57.457031,39.042969
25.170763,Wed 05/29/19 05:48:49.622 PM,1,18.325926,16.990911,3.16972,2.359375,0.090539,0,82,57.242188,39.042969
25.159752,Wed 05/29/19 05:48:50.622 PM,1,18.489225,17.110836,3.122125,2.375,0.091477,0,82,57.039062,39.011719
25.163612,Wed 05/29/19 05:48:51.622 PM,1,18.369783,16.913557,4.82626,3.609375,0.094809,0,82,56.851562,39.011719
25.171089,Wed 05/29/19 05:48:52.622 PM,1,18.583427,16.913,7.952477,5.6875,0.095057,0,82,56.679688,39.027344
25.156578,Wed 05/29/19 05:48:53.622 PM,1,18.441868,17.16902,4.349141,3.125,0.095231,0,82,56.496094,39.007812
25.116358,Wed 05/29/19 05:48:54.622 PM,1,18.509951,17.065979,3.186224,2.367188,0.095302,0,82,56.320312,38.988281
25.094469,Wed 05/29/19 05:48:55.622 PM,1,18.324806,16.971445,3.073284,2.328125,0.093747,0,82,56.140625,38.992188
25.083458,Wed 05/29/19 05:48:56.622 PM,1,18.442719,17.028603,3.056617,2.304688,0.094093,0,82,55.960938,38.949219
25.087303,Wed 05/29/19 05:48:57.622 PM,1,18.464947,16.9305,4.680772,3.390625,0.0936,0,82,55.804688,38.949219
25.069103,Wed 05/29/19 05:48:58.622 PM,1,18.580452,17.209566,3.124553,2.367188,0.09703,0,82,55.527344,38.957031
25.087452,Wed 05/29/19 05:48:59.622 PM,1,18.466652,17.08988,3.19946,2.382812,0.092414,0,82,55.359375,38.957031
25.105976,Wed 05/29/19 05:49:00.622 PM,1,18.491219,17.048763,3.106484,2.335938,0.093994,0,82,55.191406,38.914062
25.102459,Wed 05/29/19 05:49:01.622 PM,1,18.258171,17.087688,3.572799,2.664062,0.0935,0,82,55.03125,38.886719
25.117292,Wed 05/29/19 05:49:02.622 PM,1,18.353582,16.909981,3.097423,2.3125,0.094117,0,82,54.875,38.867188
25.121136,Wed 05/29/19 05:49:03.622 PM,1,18.51528,17.010096,3.156158,2.375,0.093994,0,82,54.71875,38.871094
25.117598,Wed 05/29/19 05:49:04.622 PM,1,18.446875,17.173279,3.170102,2.398438,0.095451,0,82,54.570312,38.871094
25.106586,Wed 05/29/19 05:49:05.622 PM,1,18.420729,17.092962,3.164915,2.320312,0.095822,0,82,54.421875,38.875
25.117922,Wed 05/29/19 05:49:06.622 PM,1,18.396914,16.910538,3.338151,2.492188,0.091848,0,82,54.277344,38.875
25.107084,Wed 05/29/19 05:49:07.622 PM,1,18.401426,17.128664,3.143157,2.375,0.095649,0,82,54.136719,38.816406
25.140247,Wed 05/29/19 05:49:08.622 PM,1,18.467411,17.073425,4.691989,3.382812,0.094685,0,82,53.898438,38.792969
25.13291,Wed 05/29/19 05:49:09.622 PM,1,18.446779,16.990669,3.157953,2.359375,0.092711,0,82,53.765625,38.792969
25.107389,Wed 05/29/19 05:49:10.622 PM,1,18.591681,16.914272,3.132475,2.351562,0.08896,0,82,53.636719,38.78125
