Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12
25.546898,Thu 05/30/19 09:56:36.000 AM,0,21.808928,20.155647,3.354139,2.382812,0.071766,82,82,46.496094,0
25.546898,Thu 05/30/19 09:56:37.527 AM,0,21.808928,20.155647,3.354139,2.382812,0.071766,82,82,46.496094,0
25.546898,Thu 05/30/19 09:56:37.776 AM,0,21.808928,20.155647,3.354139,2.382812,0.071766,82,82,46.496094,0
25.546898,Thu 05/30/19 09:56:37.777 AM,0,21.808928,20.155647,3.354139,2.382812,0.071766,82,82,46.496094,0
25.546898,Thu 05/30/19 09:56:37.779 AM,0,21.808928,20.155647,3.354139,2.382812,0.071766,82,82,46.496094,0
25.546898,Thu 05/30/19 09:56:37.781 AM,0,21.808928,20.155647,3.354139,2.382812,0.071766,82,82,46.496094,0
25.546898,Thu 05/30/19 09:56:37.782 AM,0,21.808928,20.155647,3.354139,2.382812,0.071766,82,82,46.496094,0
25.546898,Thu 05/30/19 09:56:37.782 AM,0,21.808928,20.155647,3.354139,2.382812,0.071766,82,82,46.496094,0
25.546898,Thu 05/30/19 09:56:38.527 AM,0,21.808928,20.155647,3.354139,2.382812,0.071766,82,82,46.496094,0
25.546898,Thu 05/30/19 09:56:39.527 AM,0,21.521446,19.989227,3.454912,2.4375,0.068844,82,82,46.453125,0
25.546898,Thu 05/30/19 09:56:39.776 AM,0,21.521446,19.989227,3.454912,2.4375,0.068844,82,82,46.453125,0
25.546898,Thu 05/30/19 09:56:40.527 AM,0,21.081602,19.558626,3.304372,2.359375,0.069488,82,82,46.414062,37.230469
25.466459,Thu 05/30/19 09:56:41.527 AM,0,20.319239,18.854782,3.56375,2.476562,0.069266,82,82,46.375,37.191406
25.407907,Thu 05/30/19 09:56:42.527 AM,0,20.200659,18.615522,3.314345,2.359375,0.068449,82,82,46.339844,37.183594
25.393566,Thu 05/30/19 09:56:43.527 AM,0,19.634365,18.287664,4.240472,3.007812,0.071617,82,82,46.316406,37.15625
25.364342,Thu 05/30/19 09:56:44.527 AM,0,19.271536,17.625977,3.414635,2.398438,0.067929,82,82,46.273438,37.128906
25.342472,Thu 05/30/19 09:56:45.527 AM,0,18.584578,17.149473,3.325873,2.351562,0.069439,82,82,46.234375,37.132812
25.339146,Thu 05/30/19 09:56:46.527 AM,0,18.39588,17.051508,3.382082,2.359375,0.069612,82,82,46.199219,37.132812
25.339298,Thu 05/30/19 09:56:47.527 AM,0,18.145527,17.09004,9.64463,7.289062,0.069016,82,82,46.242188,37.101562
25.339489,Thu 05/30/19 09:56:48.527 AM,0,18.326954,16.87289,3.32959,2.359375,0.067607,82,82,46.246094,37.101562
25.354301,Thu 05/30/19 09:56:49.527 AM,0,18.078823,16.814024,3.315182,2.351562,0.06825,82,82,46.214844,37.085938
25.358147,Thu 05/30/19 09:56:50.527 AM,0,18.167963,16.698906,3.301126,2.351562,0.064289,82,82,46.179688,37.085938
25.351128,Thu 05/30/19 09:56:51.527 AM,0,18.259283,16.697742,3.387515,2.40625,0.061664,82,82,46.140625,37.085938
25.332928,Thu 05/30/19 09:56:52.527 AM,0,18.053892,16.75845,3.338894,2.375,0.065502,82,82,46.101562,37.054688
25.322109,Thu 05/30/19 09:56:53.527 AM,0,18.103006,16.719379,4.045355,2.882812,0.066713,82,82,46.085938,37.042969
25.315075,Thu 05/30/19 09:56:54.527 AM,0,18.517567,16.853617,3.354203,2.375,0.07184,82,82,46.054688,37.042969
25.311403,Thu 05/30/19 09:56:55.527 AM,0,18.23819,16.738192,3.327097,2.359375,0.072336,82,82,46.027344,37.039062
25.315418,Thu 05/30/19 09:56:56.527 AM,0,18.195143,16.73749,3.362741,2.375,0.070925,82,82,45.996094,37.039062
25.337574,Thu 05/30/19 09:56:57.527 AM,0,18.128714,16.969524,3.327882,2.367188,0.0708,82,82,45.953125,37.050781
25.337915,Thu 05/30/19 09:56:58.527 AM,0,18.30999,16.795509,3.294464,2.335938,0.069735,82,82,45.851562,37.003906
25.3344,Thu 05/30/19 09:56:59.527 AM,0,18.040861,16.875263,3.295904,2.359375,0.065551,82,82,45.820312,36.980469
25.30905,Thu 05/30/19 09:57:00.527 AM,0,18.08709,16.795822,3.306144,2.375,0.06003,82,82,45.792969,36.957031
25.301846,Thu 05/30/19 09:57:01.527 AM,0,18.291939,16.737415,3.353594,2.367188,0.067927,82,82,45.753906,36.964844
